,distrito_origen,distrito_destino,hora_inicio,minuto_inicio_aprox,auto/transporte,num_coincidencias,lat_origen,lng_origen,lat_destino,lng_destino
13890,Nuevo AICM,Texcoco Centro-Chapingo,15,0,auto,1,19.4360762,-99.0719083,19.4895444,-98.89418409999999
13891,Nuevo AICM,Texcoco Centro-Chapingo,15,0,transporte,2,19.4360762,-99.0719083,19.4895444,-98.89418409999999
13892,Nuevo AICM,Texcoco Centro-Chapingo,16,0,auto,1,19.4360762,-99.0719083,19.4895444,-98.89418409999999
13893,Nuevo AICM,Texcoco Centro-Chapingo,16,0,transporte,1,19.4360762,-99.0719083,19.4895444,-98.89418409999999
13894,Nuevo AICM,Texcoco Centro-Chapingo,17,0,transporte,2,19.4360762,-99.0719083,19.4895444,-98.89418409999999
13895,Nuevo AICM,Texcoco Centro-Chapingo,17,45,auto,1,19.4360762,-99.0719083,19.4895444,-98.89418409999999
13896,Nuevo AICM,Texcoco Centro-Chapingo,18,0,transporte,1,19.4360762,-99.0719083,19.4895444,-98.89418409999999
13897,Nuevo AICM,Tezozomoc,7,30,auto,2,19.4360762,-99.0719083,19.489829399999998,-99.19752
13898,Nuevo AICM,Tlatelolco,6,0,transporte,2,19.4360762,-99.0719083,19.4523693,-99.1384147
13899,Obrera,Aeropuerto,4,30,auto,1,19.4154641,-99.13864559999999,19.4360762,-99.0719083
13900,Obrera,Bondojito,7,30,auto,1,19.4154641,-99.13864559999999,19.466251899999996,-99.1103392
13901,Obrera,Bondojito,9,0,transporte,1,19.4154641,-99.13864559999999,19.466251899999996,-99.1103392
13902,Obrera,Buenavista-Reforma,6,0,transporte,2,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13903,Obrera,Buenavista-Reforma,6,15,transporte,2,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13904,Obrera,Buenavista-Reforma,6,30,auto,1,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13905,Obrera,Buenavista-Reforma,6,30,transporte,2,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13906,Obrera,Buenavista-Reforma,6,45,transporte,1,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13907,Obrera,Buenavista-Reforma,7,0,auto,2,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13908,Obrera,Buenavista-Reforma,7,0,transporte,6,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13909,Obrera,Buenavista-Reforma,7,30,auto,1,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13910,Obrera,Buenavista-Reforma,7,30,transporte,1,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13911,Obrera,Buenavista-Reforma,7,45,transporte,2,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13912,Obrera,Buenavista-Reforma,8,0,transporte,1,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13913,Obrera,Buenavista-Reforma,8,15,transporte,1,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13914,Obrera,Buenavista-Reforma,8,30,auto,1,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13915,Obrera,Buenavista-Reforma,8,45,auto,1,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13916,Obrera,Buenavista-Reforma,9,0,auto,1,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13917,Obrera,Buenavista-Reforma,9,0,transporte,3,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13918,Obrera,Buenavista-Reforma,10,0,transporte,1,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13919,Obrera,Buenavista-Reforma,12,0,transporte,1,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13920,Obrera,Buenavista-Reforma,12,15,transporte,1,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13921,Obrera,Buenavista-Reforma,13,0,transporte,1,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13922,Obrera,Buenavista-Reforma,18,0,transporte,2,19.4154641,-99.13864559999999,19.4259383,-99.1937047
13923,Obrera,Cd Satélite Poniente,6,45,auto,1,19.4154641,-99.13864559999999,19.483143899999998,-99.2640554
13924,Obrera,Centro Histórico,5,0,transporte,1,19.4154641,-99.13864559999999,19.4357068,-99.131757
13925,Obrera,Centro Histórico,5,45,transporte,1,19.4154641,-99.13864559999999,19.4357068,-99.131757
13926,Obrera,Centro Histórico,6,30,transporte,1,19.4154641,-99.13864559999999,19.4357068,-99.131757
13927,Obrera,Centro Histórico,7,0,transporte,6,19.4154641,-99.13864559999999,19.4357068,-99.131757
13928,Obrera,Centro Histórico,7,30,auto,2,19.4154641,-99.13864559999999,19.4357068,-99.131757
13929,Obrera,Centro Histórico,7,30,transporte,6,19.4154641,-99.13864559999999,19.4357068,-99.131757
13930,Obrera,Centro Histórico,7,45,auto,2,19.4154641,-99.13864559999999,19.4357068,-99.131757
13931,Obrera,Centro Histórico,8,0,auto,5,19.4154641,-99.13864559999999,19.4357068,-99.131757
13932,Obrera,Centro Histórico,8,0,transporte,5,19.4154641,-99.13864559999999,19.4357068,-99.131757
13933,Obrera,Centro Histórico,8,15,transporte,2,19.4154641,-99.13864559999999,19.4357068,-99.131757
13934,Obrera,Centro Histórico,8,30,transporte,1,19.4154641,-99.13864559999999,19.4357068,-99.131757
13935,Obrera,Centro Histórico,9,0,transporte,3,19.4154641,-99.13864559999999,19.4357068,-99.131757
13936,Obrera,Centro Histórico,9,15,transporte,2,19.4154641,-99.13864559999999,19.4357068,-99.131757
13937,Obrera,Centro Histórico,9,30,transporte,3,19.4154641,-99.13864559999999,19.4357068,-99.131757
13938,Obrera,Centro Histórico,10,0,transporte,4,19.4154641,-99.13864559999999,19.4357068,-99.131757
13939,Obrera,Centro Histórico,11,0,transporte,5,19.4154641,-99.13864559999999,19.4357068,-99.131757
13940,Obrera,Centro Histórico,11,30,transporte,1,19.4154641,-99.13864559999999,19.4357068,-99.131757
13941,Obrera,Centro Histórico,13,0,transporte,1,19.4154641,-99.13864559999999,19.4357068,-99.131757
13942,Obrera,Centro Histórico,14,0,transporte,1,19.4154641,-99.13864559999999,19.4357068,-99.131757
13943,Obrera,Centro Histórico,20,0,auto,1,19.4154641,-99.13864559999999,19.4357068,-99.131757
13944,Obrera,Chapultepec-Polanco,4,45,auto,2,19.4154641,-99.13864559999999,19.4194815,-99.18945579999999
13945,Obrera,Chapultepec-Polanco,6,0,auto,1,19.4154641,-99.13864559999999,19.4194815,-99.18945579999999
13946,Obrera,Chapultepec-Polanco,6,0,transporte,3,19.4154641,-99.13864559999999,19.4194815,-99.18945579999999
13947,Obrera,Chapultepec-Polanco,6,15,auto,1,19.4154641,-99.13864559999999,19.4194815,-99.18945579999999
13948,Obrera,Chapultepec-Polanco,6,30,auto,3,19.4154641,-99.13864559999999,19.4194815,-99.18945579999999
13949,Obrera,Chapultepec-Polanco,6,30,transporte,1,19.4154641,-99.13864559999999,19.4194815,-99.18945579999999
13950,Obrera,Chapultepec-Polanco,7,0,transporte,5,19.4154641,-99.13864559999999,19.4194815,-99.18945579999999
13951,Obrera,Chapultepec-Polanco,7,15,transporte,1,19.4154641,-99.13864559999999,19.4194815,-99.18945579999999
13952,Obrera,Chapultepec-Polanco,7,30,auto,1,19.4154641,-99.13864559999999,19.4194815,-99.18945579999999
13953,Obrera,Chapultepec-Polanco,7,30,transporte,1,19.4154641,-99.13864559999999,19.4194815,-99.18945579999999
13954,Obrera,Chapultepec-Polanco,7,45,transporte,1,19.4154641,-99.13864559999999,19.4194815,-99.18945579999999
13955,Obrera,Chapultepec-Polanco,8,0,transporte,2,19.4154641,-99.13864559999999,19.4194815,-99.18945579999999
13956,Obrera,Chapultepec-Polanco,9,0,transporte,1,19.4154641,-99.13864559999999,19.4194815,-99.18945579999999
13957,Obrera,Chapultepec-Polanco,10,30,transporte,1,19.4154641,-99.13864559999999,19.4194815,-99.18945579999999
13958,Obrera,Chapultepec-Polanco,11,30,transporte,2,19.4154641,-99.13864559999999,19.4194815,-99.18945579999999
13959,Obrera,Chapultepec-Polanco,14,0,transporte,2,19.4154641,-99.13864559999999,19.4194815,-99.18945579999999
13960,Obrera,Cuajimalpa,6,30,auto,2,19.4154641,-99.13864559999999,19.3631419,-99.2880597
13961,Obrera,Cuajimalpa,8,30,transporte,1,19.4154641,-99.13864559999999,19.3631419,-99.2880597
13962,Obrera,Cuautepec,4,30,transporte,1,19.4154641,-99.13864559999999,19.545827499999998,-99.13938890000001
13963,Obrera,Cuautepec,8,0,transporte,2,19.4154641,-99.13864559999999,19.545827499999998,-99.13938890000001
13964,Obrera,Culhuacán CTM,7,0,auto,1,19.4154641,-99.13864559999999,19.344183100000002,-99.1167039
13965,Obrera,Culhuacán CTM,7,30,transporte,1,19.4154641,-99.13864559999999,19.344183100000002,-99.1167039
13966,Obrera,Culhuacán CTM,8,0,transporte,2,19.4154641,-99.13864559999999,19.344183100000002,-99.1167039
13967,Obrera,Culhuacán CTM,9,0,auto,1,19.4154641,-99.13864559999999,19.344183100000002,-99.1167039
13968,Obrera,Culhuacán CTM,10,0,transporte,1,19.4154641,-99.13864559999999,19.344183100000002,-99.1167039
13969,Obrera,Del Valle,6,0,transporte,3,19.4154641,-99.13864559999999,19.3817299,-99.1649891
13970,Obrera,Del Valle,6,15,transporte,1,19.4154641,-99.13864559999999,19.3817299,-99.1649891
13971,Obrera,Del Valle,7,0,auto,1,19.4154641,-99.13864559999999,19.3817299,-99.1649891
13972,Obrera,Del Valle,7,0,transporte,4,19.4154641,-99.13864559999999,19.3817299,-99.1649891
13973,Obrera,Del Valle,8,0,auto,1,19.4154641,-99.13864559999999,19.3817299,-99.1649891
13974,Obrera,Del Valle,8,0,transporte,2,19.4154641,-99.13864559999999,19.3817299,-99.1649891
13975,Obrera,Del Valle,8,15,auto,1,19.4154641,-99.13864559999999,19.3817299,-99.1649891
13976,Obrera,Del Valle,9,0,transporte,2,19.4154641,-99.13864559999999,19.3817299,-99.1649891
13977,Obrera,Del Valle,9,45,transporte,4,19.4154641,-99.13864559999999,19.3817299,-99.1649891
13978,Obrera,Del Valle,11,0,transporte,2,19.4154641,-99.13864559999999,19.3817299,-99.1649891
13979,Obrera,Del Valle,13,0,transporte,1,19.4154641,-99.13864559999999,19.3817299,-99.1649891
13980,Obrera,Del Valle,13,45,auto,1,19.4154641,-99.13864559999999,19.3817299,-99.1649891
13981,Obrera,Ejército Constitucionalista,6,30,transporte,2,19.4154641,-99.13864559999999,19.3829334,-99.05296259999999
13982,Obrera,El Rosario,6,0,transporte,1,19.4154641,-99.13864559999999,19.5094012,-99.2037508
13983,Obrera,El Rosario,6,45,transporte,1,19.4154641,-99.13864559999999,19.5094012,-99.2037508
13984,Obrera,El Rosario,7,0,transporte,1,19.4154641,-99.13864559999999,19.5094012,-99.2037508
13985,Obrera,Emiliano Zapata-Lomas de San Miguel,12,30,auto,1,19.4154641,-99.13864559999999,19.5946997,-99.23560479999999
13986,Obrera,Escuadrón 201,9,0,transporte,1,19.4154641,-99.13864559999999,19.3645868,-99.1092401
13987,Obrera,Fracc Industrial Barrientos,5,0,auto,1,19.4154641,-99.13864559999999,19.5757748,-99.2023662
13988,Obrera,Granjas Independencia,7,0,transporte,1,19.4154641,-99.13864559999999,19.4895016,-99.02878
13989,Obrera,Industrial Vallejo,4,15,auto,2,19.4154641,-99.13864559999999,19.4936933,-99.1649891
13990,Obrera,Industrial Vallejo,5,0,auto,1,19.4154641,-99.13864559999999,19.4936933,-99.1649891
13991,Obrera,Industrial Vallejo,7,0,transporte,1,19.4154641,-99.13864559999999,19.4936933,-99.1649891
13992,Obrera,Industrial Vallejo,8,0,auto,2,19.4154641,-99.13864559999999,19.4936933,-99.1649891
13993,Obrera,Industrial Vallejo,10,0,auto,1,19.4154641,-99.13864559999999,19.4936933,-99.1649891
13994,Obrera,Industrial Vallejo,14,0,transporte,1,19.4154641,-99.13864559999999,19.4936933,-99.1649891
13995,Obrera,Instituto Politécnico,6,0,auto,1,19.4154641,-99.13864559999999,19.451037,-99.168673
13996,Obrera,Instituto Politécnico,6,30,auto,1,19.4154641,-99.13864559999999,19.451037,-99.168673
13997,Obrera,Instituto Politécnico,10,0,transporte,1,19.4154641,-99.13864559999999,19.451037,-99.168673
13998,Obrera,Juan Escutia,9,0,transporte,1,19.4154641,-99.13864559999999,19.391553899999998,-99.0425977
13999,Obrera,Juárez Pantitlán-Mercado de Carne,8,0,transporte,2,19.4154641,-99.13864559999999,19.3991595,-99.0547119
14000,Obrera,La Villa,12,30,transporte,1,19.4154641,-99.13864559999999,19.4838854,-99.1135903
14001,Obrera,La Villa,13,15,transporte,1,19.4154641,-99.13864559999999,19.4838854,-99.1135903
14002,Obrera,Las Águilas,7,0,transporte,1,19.4154641,-99.13864559999999,19.3614558,-99.2040557
14003,Obrera,Lomas Estrella,6,45,transporte,2,19.4154641,-99.13864559999999,19.3165254,-99.09143940000001
14004,Obrera,Metro La Paz-Los Reyes,5,0,transporte,1,19.4154641,-99.13864559999999,19.3570341,-98.9859276
14005,Obrera,Moctezuma,10,15,transporte,1,19.4154641,-99.13864559999999,19.4251865,-99.0653158
14006,Obrera,Molinos,8,0,transporte,2,19.4154641,-99.13864559999999,19.372649300000003,-99.19127440000001
14007,Obrera,Morelos,5,45,transporte,1,19.4154641,-99.13864559999999,19.446823100000003,-99.1303962
14008,Obrera,Morelos,6,30,auto,1,19.4154641,-99.13864559999999,19.446823100000003,-99.1303962
14009,Obrera,Morelos,10,0,transporte,1,19.4154641,-99.13864559999999,19.446823100000003,-99.1303962
14010,Obrera,Noria,6,0,transporte,1,19.4154641,-99.13864559999999,19.267419600000004,-99.1236061
14011,Obrera,Noria,7,0,transporte,1,19.4154641,-99.13864559999999,19.267419600000004,-99.1236061
14012,Obrera,Noria,8,0,transporte,1,19.4154641,-99.13864559999999,19.267419600000004,-99.1236061
14013,Obrera,Nueva Industrial Vallejo,7,30,transporte,1,19.4154641,-99.13864559999999,19.5105328,-99.152534
14014,Obrera,Nueva Industrial Vallejo,10,0,transporte,1,19.4154641,-99.13864559999999,19.5105328,-99.152534
14015,Obrera,Palacio de los Deportes,6,0,auto,1,19.4154641,-99.13864559999999,19.4053359,-99.09986459999999
14016,Obrera,Palacio de los Deportes,6,0,transporte,1,19.4154641,-99.13864559999999,19.4053359,-99.09986459999999
14017,Obrera,Palacio de los Deportes,7,0,auto,2,19.4154641,-99.13864559999999,19.4053359,-99.09986459999999
14018,Obrera,Palacio de los Deportes,12,45,transporte,1,19.4154641,-99.13864559999999,19.4053359,-99.09986459999999
14019,Obrera,Palacio de los Deportes,15,0,transporte,1,19.4154641,-99.13864559999999,19.4053359,-99.09986459999999
14020,Obrera,Parque Cerro de la Estrella,8,0,transporte,2,19.4154641,-99.13864559999999,19.343926899999996,-99.0914995
14021,Obrera,Parque Cerro de la Estrella,10,0,transporte,6,19.4154641,-99.13864559999999,19.343926899999996,-99.0914995
14022,Obrera,Parque Cerro de la Estrella,13,0,transporte,1,19.4154641,-99.13864559999999,19.343926899999996,-99.0914995
14023,Obrera,Pedregal de Santo Domingo,6,30,transporte,1,19.4154641,-99.13864559999999,19.3287038,-99.1649891
14024,Obrera,Pedregal de Santo Domingo,7,0,auto,1,19.4154641,-99.13864559999999,19.3287038,-99.1649891
14025,Obrera,Pedregal de Santo Domingo,8,0,auto,2,19.4154641,-99.13864559999999,19.3287038,-99.1649891
14026,Obrera,Periférico Barrientos-Mundo E,16,30,auto,1,19.4154641,-99.13864559999999,19.525119,-99.22834399999999
14027,Obrera,Portales,6,30,auto,1,19.4154641,-99.13864559999999,19.3692406,-99.1497664
14028,Obrera,Portales,7,0,auto,1,19.4154641,-99.13864559999999,19.3692406,-99.1497664
14029,Obrera,Portales,7,0,transporte,1,19.4154641,-99.13864559999999,19.3692406,-99.1497664
14030,Obrera,Portales,7,15,auto,2,19.4154641,-99.13864559999999,19.3692406,-99.1497664
14031,Obrera,Portales,7,30,auto,5,19.4154641,-99.13864559999999,19.3692406,-99.1497664
14032,Obrera,Portales,8,0,transporte,4,19.4154641,-99.13864559999999,19.3692406,-99.1497664
14033,Obrera,Portales,9,0,auto,1,19.4154641,-99.13864559999999,19.3692406,-99.1497664
14034,Obrera,Portales,12,0,auto,1,19.4154641,-99.13864559999999,19.3692406,-99.1497664
14035,Obrera,Portales,15,15,transporte,1,19.4154641,-99.13864559999999,19.3692406,-99.1497664
14036,Obrera,Reclusorio Norte,8,0,transporte,1,19.4154641,-99.13864559999999,19.5461782,-99.146999
14037,Obrera,San Pedro Martir,7,0,transporte,1,19.4154641,-99.13864559999999,19.2636242,-99.17052530000001
14038,Obrera,San Pedro Martir,10,0,auto,1,19.4154641,-99.13864559999999,19.2636242,-99.17052530000001
14039,Obrera,Santa Fe,7,0,auto,1,19.4154641,-99.13864559999999,19.386392800000003,-99.2255625
14040,Obrera,Santa Fe,7,0,transporte,1,19.4154641,-99.13864559999999,19.386392800000003,-99.2255625
14041,Obrera,Santa Fe,8,0,transporte,1,19.4154641,-99.13864559999999,19.386392800000003,-99.2255625
14042,Obrera,Santa Fe,11,30,auto,1,19.4154641,-99.13864559999999,19.386392800000003,-99.2255625
14043,Obrera,TAD San Juan Ixhuatepec,5,30,transporte,4,19.4154641,-99.13864559999999,19.527982,-99.1141646
14044,Obrera,Tepeyac,6,30,transporte,1,19.4154641,-99.13864559999999,19.4721637,-99.1217293
14045,Obrera,Tepeyac,8,0,transporte,1,19.4154641,-99.13864559999999,19.4721637,-99.1217293
14046,Obrera,Tezozomoc,7,0,transporte,2,19.4154641,-99.13864559999999,19.489829399999998,-99.19752
14047,Obrera,Tlatelolco,8,30,auto,1,19.4154641,-99.13864559999999,19.4523693,-99.1384147
14048,Obrera,Tlatelolco,9,0,transporte,1,19.4154641,-99.13864559999999,19.4523693,-99.1384147
14049,Obrera,Tlatelolco,16,0,transporte,1,19.4154641,-99.13864559999999,19.4523693,-99.1384147
14050,Obrera,Tláhuac,6,0,transporte,1,19.4154641,-99.13864559999999,19.2990233,-99.04364670000001
14051,Obrera,Tláhuac,15,15,auto,1,19.4154641,-99.13864559999999,19.2990233,-99.04364670000001
14052,Obrera,UAM Iztapalapa,6,30,transporte,1,19.4154641,-99.13864559999999,19.3623565,-99.07285159999999
14053,Obrera,UAM Iztapalapa,11,30,transporte,1,19.4154641,-99.13864559999999,19.3623565,-99.07285159999999
14054,Obrera,UAM Iztapalapa,21,30,auto,1,19.4154641,-99.13864559999999,19.3623565,-99.07285159999999
14055,Obrera,UPIICSA,5,0,transporte,1,19.4154641,-99.13864559999999,19.3959887,-99.09190190000001
14056,Obrera,UPIICSA,6,15,auto,1,19.4154641,-99.13864559999999,19.3959887,-99.09190190000001
14057,Obrera,UPIICSA,6,30,transporte,1,19.4154641,-99.13864559999999,19.3959887,-99.09190190000001
14058,Obrera,UPIICSA,6,45,transporte,1,19.4154641,-99.13864559999999,19.3959887,-99.09190190000001
14059,Obrera,UPIICSA,7,0,auto,1,19.4154641,-99.13864559999999,19.3959887,-99.09190190000001
14060,Obrera,UPIICSA,9,0,transporte,1,19.4154641,-99.13864559999999,19.3959887,-99.09190190000001
14061,Obrera,UPIICSA,15,0,transporte,1,19.4154641,-99.13864559999999,19.3959887,-99.09190190000001
14062,Obrera,Valle de los Reyes,5,0,transporte,1,19.4154641,-99.13864559999999,19.3662819,-98.97284300000001
14063,Obrera,Vertiz Narvarte,5,45,transporte,3,19.4154641,-99.13864559999999,19.3807458,-99.1553016
14064,Obrera,Vertiz Narvarte,6,30,auto,1,19.4154641,-99.13864559999999,19.3807458,-99.1553016
14065,Obrera,Vertiz Narvarte,7,0,auto,3,19.4154641,-99.13864559999999,19.3807458,-99.1553016
14066,Obrera,Vertiz Narvarte,7,30,transporte,1,19.4154641,-99.13864559999999,19.3807458,-99.1553016
14067,Obrera,Vertiz Narvarte,7,45,auto,1,19.4154641,-99.13864559999999,19.3807458,-99.1553016
14068,Obrera,Vertiz Narvarte,7,45,transporte,2,19.4154641,-99.13864559999999,19.3807458,-99.1553016
14069,Obrera,Vertiz Narvarte,8,0,auto,2,19.4154641,-99.13864559999999,19.3807458,-99.1553016
14070,Obrera,Vertiz Narvarte,10,0,auto,1,19.4154641,-99.13864559999999,19.3807458,-99.1553016
14071,Obrera,Vertiz Narvarte,11,0,transporte,1,19.4154641,-99.13864559999999,19.3807458,-99.1553016
14072,Obrera,Vertiz Narvarte,14,45,auto,1,19.4154641,-99.13864559999999,19.3807458,-99.1553016
14073,Obrera,Vertiz Narvarte,15,0,auto,3,19.4154641,-99.13864559999999,19.3807458,-99.1553016
14074,Obrera,Vertiz Narvarte,15,0,transporte,2,19.4154641,-99.13864559999999,19.3807458,-99.1553016
14075,Obrera,Villa Olimpica,6,0,auto,1,19.4154641,-99.13864559999999,19.300075,-99.1870499
14076,Obrera,Villa Olimpica,6,45,auto,1,19.4154641,-99.13864559999999,19.300075,-99.1870499
14077,Obrera,Villa Olimpica,8,0,transporte,1,19.4154641,-99.13864559999999,19.300075,-99.1870499
14078,Obrera,Villa Olimpica,12,0,transporte,1,19.4154641,-99.13864559999999,19.300075,-99.1870499
14079,Obrera,Villa Olimpica,14,0,auto,1,19.4154641,-99.13864559999999,19.300075,-99.1870499
14080,Obrera,Villa Olimpica,15,30,auto,1,19.4154641,-99.13864559999999,19.300075,-99.1870499
14081,Obrera,Xotepingo,6,0,transporte,1,19.4154641,-99.13864559999999,19.329186,-99.1407725
14082,Obrera,Xotepingo,15,0,transporte,1,19.4154641,-99.13864559999999,19.329186,-99.1407725
14083,Obrera,Zaragoza,7,30,transporte,1,19.4154641,-99.13864559999999,19.3952643,-99.0542312
14084,Obrera,Zonas Industriales Tlalnepantla,6,15,transporte,1,19.4154641,-99.13864559999999,19.543358899999998,-99.2023662
14085,Palacio de los Deportes,Aeropuerto,7,15,auto,1,19.4053359,-99.09986459999999,19.4360762,-99.0719083
14086,Palacio de los Deportes,Aeropuerto,7,30,auto,1,19.4053359,-99.09986459999999,19.4360762,-99.0719083
14087,Palacio de los Deportes,Bondojito,8,0,transporte,1,19.4053359,-99.09986459999999,19.466251899999996,-99.1103392
14088,Palacio de los Deportes,Bondojito,8,30,auto,1,19.4053359,-99.09986459999999,19.466251899999996,-99.1103392
14089,Palacio de los Deportes,Bosques de Aragón,6,0,transporte,1,19.4053359,-99.09986459999999,19.4641835,-99.0488165
14090,Palacio de los Deportes,Bosques de Aragón,15,0,auto,1,19.4053359,-99.09986459999999,19.4641835,-99.0488165
14091,Palacio de los Deportes,Buenavista Iztapalapa,7,0,auto,1,19.4053359,-99.09986459999999,19.325237899999998,-99.0280892
14092,Palacio de los Deportes,Buenavista Iztapalapa,10,0,transporte,1,19.4053359,-99.09986459999999,19.325237899999998,-99.0280892
14093,Palacio de los Deportes,Buenavista-Reforma,5,45,auto,2,19.4053359,-99.09986459999999,19.4259383,-99.1937047
14094,Palacio de los Deportes,Buenavista-Reforma,7,0,transporte,2,19.4053359,-99.09986459999999,19.4259383,-99.1937047
14095,Palacio de los Deportes,Buenavista-Reforma,7,30,transporte,1,19.4053359,-99.09986459999999,19.4259383,-99.1937047
14096,Palacio de los Deportes,Buenavista-Reforma,8,0,transporte,2,19.4053359,-99.09986459999999,19.4259383,-99.1937047
14097,Palacio de los Deportes,Buenavista-Reforma,10,0,transporte,1,19.4053359,-99.09986459999999,19.4259383,-99.1937047
14098,Palacio de los Deportes,Buenavista-Reforma,10,30,auto,2,19.4053359,-99.09986459999999,19.4259383,-99.1937047
14099,Palacio de los Deportes,Buenavista-Reforma,11,0,transporte,1,19.4053359,-99.09986459999999,19.4259383,-99.1937047
14100,Palacio de los Deportes,Buenavista-Reforma,13,0,transporte,1,19.4053359,-99.09986459999999,19.4259383,-99.1937047
14101,Palacio de los Deportes,Buenavista-Reforma,15,0,transporte,1,19.4053359,-99.09986459999999,19.4259383,-99.1937047
14102,Palacio de los Deportes,Buenavista-Reforma,16,0,transporte,1,19.4053359,-99.09986459999999,19.4259383,-99.1937047
14103,Palacio de los Deportes,Cd Satélite Poniente,14,0,transporte,1,19.4053359,-99.09986459999999,19.483143899999998,-99.2640554
14104,Palacio de los Deportes,Centro Histórico,5,30,auto,1,19.4053359,-99.09986459999999,19.4357068,-99.131757
14105,Palacio de los Deportes,Centro Histórico,6,0,auto,1,19.4053359,-99.09986459999999,19.4357068,-99.131757
14106,Palacio de los Deportes,Centro Histórico,6,0,transporte,3,19.4053359,-99.09986459999999,19.4357068,-99.131757
14107,Palacio de los Deportes,Centro Histórico,6,45,auto,1,19.4053359,-99.09986459999999,19.4357068,-99.131757
14108,Palacio de los Deportes,Centro Histórico,6,45,transporte,2,19.4053359,-99.09986459999999,19.4357068,-99.131757
14109,Palacio de los Deportes,Centro Histórico,7,0,auto,1,19.4053359,-99.09986459999999,19.4357068,-99.131757
14110,Palacio de los Deportes,Centro Histórico,7,0,transporte,4,19.4053359,-99.09986459999999,19.4357068,-99.131757
14111,Palacio de los Deportes,Centro Histórico,7,30,transporte,6,19.4053359,-99.09986459999999,19.4357068,-99.131757
14112,Palacio de los Deportes,Centro Histórico,8,0,transporte,12,19.4053359,-99.09986459999999,19.4357068,-99.131757
14113,Palacio de los Deportes,Centro Histórico,8,30,transporte,4,19.4053359,-99.09986459999999,19.4357068,-99.131757
14114,Palacio de los Deportes,Centro Histórico,9,0,auto,2,19.4053359,-99.09986459999999,19.4357068,-99.131757
14115,Palacio de los Deportes,Centro Histórico,9,0,transporte,9,19.4053359,-99.09986459999999,19.4357068,-99.131757
14116,Palacio de los Deportes,Centro Histórico,9,15,transporte,2,19.4053359,-99.09986459999999,19.4357068,-99.131757
14117,Palacio de los Deportes,Centro Histórico,9,30,transporte,5,19.4053359,-99.09986459999999,19.4357068,-99.131757
14118,Palacio de los Deportes,Centro Histórico,10,0,transporte,1,19.4053359,-99.09986459999999,19.4357068,-99.131757
14119,Palacio de los Deportes,Centro Histórico,10,30,transporte,2,19.4053359,-99.09986459999999,19.4357068,-99.131757
14120,Palacio de los Deportes,Centro Histórico,11,0,transporte,1,19.4053359,-99.09986459999999,19.4357068,-99.131757
14121,Palacio de los Deportes,Centro Histórico,11,30,transporte,1,19.4053359,-99.09986459999999,19.4357068,-99.131757
14122,Palacio de los Deportes,Centro Histórico,12,0,transporte,1,19.4053359,-99.09986459999999,19.4357068,-99.131757
14123,Palacio de los Deportes,Centro Histórico,13,0,transporte,1,19.4053359,-99.09986459999999,19.4357068,-99.131757
14124,Palacio de los Deportes,Centro Histórico,13,15,transporte,1,19.4053359,-99.09986459999999,19.4357068,-99.131757
14125,Palacio de los Deportes,Centro Histórico,13,30,transporte,1,19.4053359,-99.09986459999999,19.4357068,-99.131757
14126,Palacio de los Deportes,Centro Histórico,14,0,transporte,2,19.4053359,-99.09986459999999,19.4357068,-99.131757
14127,Palacio de los Deportes,Centro Histórico,14,30,transporte,1,19.4053359,-99.09986459999999,19.4357068,-99.131757
14128,Palacio de los Deportes,Centro Histórico,15,0,transporte,2,19.4053359,-99.09986459999999,19.4357068,-99.131757
14129,Palacio de los Deportes,Centro Histórico,17,0,transporte,2,19.4053359,-99.09986459999999,19.4357068,-99.131757
14130,Palacio de los Deportes,Chapultepec-Polanco,6,0,auto,1,19.4053359,-99.09986459999999,19.4194815,-99.18945579999999
14131,Palacio de los Deportes,Chapultepec-Polanco,6,0,transporte,4,19.4053359,-99.09986459999999,19.4194815,-99.18945579999999
14132,Palacio de los Deportes,Chapultepec-Polanco,7,0,transporte,2,19.4053359,-99.09986459999999,19.4194815,-99.18945579999999
14133,Palacio de los Deportes,Chapultepec-Polanco,7,15,transporte,1,19.4053359,-99.09986459999999,19.4194815,-99.18945579999999
14134,Palacio de los Deportes,Chapultepec-Polanco,7,30,transporte,1,19.4053359,-99.09986459999999,19.4194815,-99.18945579999999
